Driver,Team,LapTimeQ1,PositionQ1,GapToKnockoutQ1,Year,GP,LapTimeQ2,PositionQ2,GapToKnockoutQ2,GridPosition,RacePosition,Status,Points,PositionDifference,ChampionshipPoints,LastRacePosition,TeamChampionshipPoints,TeammateLastRacePosition,LapTimeFP1,GapToFastestFP1,PositionFP1,LapTimeFP2,GapToFastestFP2,PositionFP2,LapTimeFP3,GapToFastestFP3,PositionFP3,StartingTire,NumberOfPitStops,TiresUsed,MadeItToQ2,MadeItToQ3
RIC,Renault,89.00500000000001,8,-0.458999999999989,2020,Sakhir,88.64800000000001,4.0,-0.3599999999999994,6.0,7.0,Finished,6.0,-1.0,117.0,7.0,165.0,9.0,90.508,1.4750000000000083,10.0,89.462,0.4909999999999996,5.0,89.68400000000001,1.3290000000000075,11.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
RIC,Renault,89.00500000000001,8,-0.458999999999989,2020,Sakhir,88.64800000000001,4.0,-0.3599999999999994,6.0,7.0,Finished,6.0,-1.0,117.0,7.0,165.0,9.0,90.508,1.4750000000000083,10.0,89.462,0.4909999999999996,5.0,89.68400000000001,1.3290000000000075,11.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
RIC,Renault,89.00500000000001,8,-0.458999999999989,2020,Sakhir,88.64800000000001,4.0,-0.3599999999999994,6.0,7.0,Finished,6.0,-1.0,117.0,7.0,165.0,9.0,90.508,1.4750000000000083,10.0,89.462,0.4909999999999996,5.0,89.68400000000001,1.3290000000000075,11.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
RIC,Renault,89.00500000000001,8,-0.458999999999989,2020,Sakhir,88.64800000000001,4.0,-0.3599999999999994,6.0,7.0,Finished,6.0,-1.0,117.0,7.0,165.0,9.0,90.508,1.4750000000000083,10.0,89.462,0.4909999999999996,5.0,89.68400000000001,1.3290000000000075,11.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
RIC,Renault,89.00500000000001,8,-0.458999999999989,2020,Sakhir,88.64800000000001,4.0,-0.3599999999999994,6.0,7.0,Finished,6.0,-1.0,117.0,7.0,165.0,9.0,90.508,1.4750000000000083,10.0,89.462,0.4909999999999996,5.0,89.68400000000001,1.3290000000000075,11.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
RIC,Renault,89.00500000000001,8,-0.458999999999989,2020,Sakhir,88.64800000000001,4.0,-0.3599999999999994,6.0,7.0,Finished,6.0,-1.0,117.0,7.0,165.0,9.0,90.508,1.4750000000000083,10.0,89.462,0.4909999999999996,5.0,89.68400000000001,1.3290000000000075,11.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
RIC,Renault,89.00500000000001,8,-0.458999999999989,2020,Sakhir,88.64800000000001,4.0,-0.3599999999999994,6.0,7.0,Finished,6.0,-1.0,117.0,7.0,165.0,9.0,90.508,1.4750000000000083,10.0,89.462,0.4909999999999996,5.0,89.68400000000001,1.3290000000000075,11.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
RIC,Renault,89.00500000000001,8,-0.458999999999989,2020,Sakhir,88.64800000000001,4.0,-0.3599999999999994,6.0,7.0,Finished,6.0,-1.0,117.0,7.0,165.0,9.0,90.508,1.4750000000000083,10.0,89.462,0.4909999999999996,5.0,89.68400000000001,1.3290000000000075,11.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
RIC,Renault,89.00500000000001,8,-0.458999999999989,2020,Sakhir,88.64800000000001,4.0,-0.3599999999999994,6.0,7.0,Finished,6.0,-1.0,117.0,7.0,165.0,9.0,90.508,1.4750000000000083,10.0,89.462,0.4909999999999996,5.0,89.68400000000001,1.3290000000000075,11.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,87.0,10.0,120.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
LEC,Ferrari,89.137,9,-0.3269999999999982,2020,Sakhir,89.165,12.0,0.1569999999999964,12.0,10.0,+1 Lap,1.0,2.0,100.0,10.0,133.0,13.0,90.589,1.5559999999999974,11.0,90.407,1.436000000000007,14.0,90.183,1.828000000000003,15.0,HARD,3.0,"HARD, MEDIUM, HARD",1,0
VET,Ferrari,89.14200000000001,10,-0.3219999999999885,2020,Sakhir,89.149,11.0,0.1409999999999911,11.0,13.0,+1 Lap,0.0,-2.0,33.0,13.0,120.0,10.0,90.628,1.5949999999999989,12.0,90.11,1.1389999999999958,12.0,89.85900000000001,1.5040000000000049,13.0,MEDIUM,3.0,"MEDIUM, HARD, MEDIUM, HARD",1,0
VET,Ferrari,89.14200000000001,10,-0.3219999999999885,2020,Sakhir,89.149,11.0,0.1409999999999911,11.0,13.0,+1 Lap,0.0,-2.0,33.0,13.0,120.0,10.0,90.628,1.5949999999999989,12.0,90.11,1.1389999999999958,12.0,89.85900000000001,1.5040000000000049,13.0,MEDIUM,3.0,"MEDIUM, HARD, MEDIUM, HARD",1,0
VET,Ferrari,89.14200000000001,10,-0.3219999999999885,2020,Sakhir,89.149,11.0,0.1409999999999911,11.0,13.0,+1 Lap,0.0,-2.0,33.0,13.0,120.0,10.0,90.628,1.5949999999999989,12.0,90.11,1.1389999999999958,12.0,89.85900000000001,1.5040000000000049,13.0,MEDIUM,3.0,"MEDIUM, HARD, MEDIUM, HARD",1,0
VET,Ferrari,89.14200000000001,10,-0.3219999999999885,2020,Sakhir,89.149,11.0,0.1409999999999911,11.0,13.0,+1 Lap,0.0,-2.0,33.0,13.0,120.0,10.0,90.628,1.5949999999999989,12.0,90.11,1.1389999999999958,12.0,89.85900000000001,1.5040000000000049,13.0,MEDIUM,3.0,"MEDIUM, HARD, MEDIUM, HARD",1,0
VET,Ferrari,89.14200000000001,10,-0.3219999999999885,2020,Sakhir,89.149,11.0,0.1409999999999911,11.0,13.0,+1 Lap,0.0,-2.0,33.0,13.0,120.0,10.0,90.628,1.5949999999999989,12.0,90.11,1.1389999999999958,12.0,89.85900000000001,1.5040000000000049,13.0,MEDIUM,3.0,"MEDIUM, HARD, MEDIUM, HARD",1,0
VET,Ferrari,89.14200000000001,10,-0.3219999999999885,2020,Sakhir,89.149,11.0,0.1409999999999911,11.0,13.0,+1 Lap,0.0,-2.0,33.0,13.0,120.0,10.0,90.628,1.5949999999999989,12.0,90.11,1.1389999999999958,12.0,89.85900000000001,1.5040000000000049,13.0,MEDIUM,3.0,"MEDIUM, HARD, MEDIUM, HARD",1,0
VET,Ferrari,89.14200000000001,10,-0.3219999999999885,2020,Sakhir,89.149,11.0,0.1409999999999911,11.0,13.0,+1 Lap,0.0,-2.0,33.0,13.0,120.0,10.0,90.628,1.5949999999999989,12.0,90.11,1.1389999999999958,12.0,89.85900000000001,1.5040000000000049,13.0,MEDIUM,3.0,"MEDIUM, HARD, MEDIUM, HARD",1,0
